date,temperature_max,temperature_min,temperature_mean,precipitation,rain,snowfall,city
2023-04-07,14.7,3.5,8.6,4.7,4.7,0.0,LYON
2023-04-08,16.1,4.5,9.6,0.0,0.0,0.0,LYON
2023-04-09,17.2,4.6,10.2,0.0,0.0,0.0,LYON
2023-04-10,20.1,6.1,12.9,0.1,0.1,0.0,LYON
2023-04-11,15.7,10.3,12.6,1.5,1.5,0.0,LYON
2023-04-12,14.8,7.4,11.5,0.8,0.8,0.0,LYON
2023-04-13,13.1,1.1,7.5,1.0,1.0,0.0,LYON
2023-04-14,11.1,4.0,7.9,9.7,9.7,0.0,LYON
2023-04-15,11.1,7.8,9.2,11.1,11.1,0.0,LYON
2023-04-16,10.8,5.9,8.5,0.0,0.0,0.0,LYON
2023-04-17,14.8,7.1,10.4,0.5,0.5,0.0,LYON
2023-04-18,16.1,6.2,10.4,0.0,0.0,0.0,LYON
2023-04-19,20.1,5.2,12.8,0.0,0.0,0.0,LYON
2023-04-20,15.5,7.0,11.1,0.1,0.1,0.0,LYON
2023-04-21,18.7,5.3,12.7,0.8,0.8,0.0,LYON
2023-04-22,17.9,12.1,14.5,9.2,9.2,0.0,LYON
2023-04-23,19.6,8.4,13.2,4.8,4.8,0.0,LYON
2023-04-24,17.2,7.1,12.4,0.9,0.9,0.0,LYON
2023-04-25,16.2,7.9,12.0,0.0,0.0,0.0,LYON
2023-04-26,19.0,4.3,12.0,0.0,0.0,0.0,LYON
2023-04-27,21.6,9.1,15.3,0.0,0.0,0.0,LYON
2023-04-28,23.0,12.3,17.9,0.1,0.1,0.0,LYON
2023-04-29,19.9,13.6,16.8,7.9,7.9,0.0,LYON
2023-04-30,17.7,10.2,14.1,0.2,0.2,0.0,LYON
2023-05-01,18.7,10.8,14.6,1.8,1.8,0.0,LYON
2023-05-02,19.8,9.9,14.3,0.0,0.0,0.0,LYON
2023-05-03,21.8,9.0,15.3,0.0,0.0,0.0,LYON
2023-05-04,24.6,11.9,18.3,0.0,0.0,0.0,LYON
2023-05-05,24.3,12.7,17.9,0.7,0.7,0.0,LYON
2023-05-06,25.1,12.9,18.1,1.4,1.4,0.0,LYON
2023-05-07,18.8,13.4,15.6,17.4,17.4,0.0,LYON
2023-05-08,20.8,12.0,16.6,0.6,0.6,0.0,LYON
2023-05-09,20.3,12.3,15.9,6.2,6.2,0.0,LYON
2023-05-10,16.5,9.7,13.3,0.4,0.4,0.0,LYON
2023-05-11,16.5,9.7,12.7,3.1,3.1,0.0,LYON
2023-05-12,17.1,9.8,12.8,20.0,20.0,0.0,LYON
2023-05-13,17.7,11.1,13.4,21.7,21.7,0.0,LYON
2023-05-14,18.8,10.1,13.9,5.4,5.4,0.0,LYON
2023-05-15,19.0,10.5,14.6,0.6,0.6,0.0,LYON
2023-05-16,14.5,11.0,12.6,0.4,0.4,0.0,LYON
2023-05-17,16.1,9.0,12.6,0.0,0.0,0.0,LYON
2023-05-18,15.7,8.6,12.2,2.1,2.1,0.0,LYON
2023-05-19,18.6,10.2,14.5,3.2,3.2,0.0,LYON
2023-05-20,19.5,10.8,15.2,0.3,0.3,0.0,LYON
2023-05-21,21.2,12.8,17.1,0.1,0.1,0.0,LYON
2023-05-22,24.8,13.0,18.6,4.1,4.1,0.0,LYON
2023-05-23,20.2,14.9,17.8,4.2,4.2,0.0,LYON
2023-05-24,20.5,14.1,17.1,0.0,0.0,0.0,LYON
2023-05-25,21.2,10.5,15.8,0.3,0.3,0.0,LYON
2023-05-26,25.0,12.8,19.2,0.0,0.0,0.0,LYON
2023-05-27,27.2,14.3,20.8,0.0,0.0,0.0,LYON
2023-05-28,27.1,14.2,20.7,0.2,0.2,0.0,LYON
2023-05-29,26.6,13.0,19.9,0.0,0.0,0.0,LYON
2023-05-30,26.3,13.5,20.1,0.0,0.0,0.0,LYON
2023-05-31,25.3,14.2,19.9,0.1,0.1,0.0,LYON
2023-06-01,26.7,13.3,20.4,0.7,0.7,0.0,LYON
2023-06-02,27.6,14.3,20.6,3.5,3.5,0.0,LYON
2023-06-03,26.4,14.7,19.9,2.2,2.2,0.0,LYON
2023-06-04,26.6,14.3,19.8,5.0,5.0,0.0,LYON
2023-06-05,26.6,14.2,20.4,0.1,0.1,0.0,LYON
2023-06-06,27.8,13.8,21.5,0.0,0.0,0.0,LYON
2023-06-07,28.3,14.5,21.6,0.1,0.1,0.0,LYON
2023-06-08,28.5,16.9,23.0,0.2,0.2,0.0,LYON
2023-06-09,25.1,17.6,20.2,25.3,25.3,0.0,LYON
2023-06-10,25.7,17.2,21.1,1.4,1.4,0.0,LYON
2023-06-11,26.2,17.1,21.4,4.9,4.9,0.0,LYON
2023-06-12,28.0,16.2,21.3,2.9,2.9,0.0,LYON
2023-06-13,25.9,16.4,21.0,0.1,0.1,0.0,LYON
2023-06-14,27.3,15.8,21.6,0.0,0.0,0.0,LYON
2023-06-15,28.0,16.4,22.4,0.0,0.0,0.0,LYON
2023-06-16,28.5,16.8,22.9,0.0,0.0,0.0,LYON
2023-06-17,29.6,14.6,23.0,0.0,0.0,0.0,LYON
2023-06-18,29.5,18.4,23.8,0.0,0.0,0.0,LYON
2023-06-19,30.8,19.4,24.9,0.2,0.2,0.0,LYON
2023-06-20,32.1,18.5,25.4,0.0,0.0,0.0,LYON
2023-06-21,29.0,19.4,24.3,0.4,0.4,0.0,LYON
2023-06-22,29.1,18.3,22.1,12.5,12.5,0.0,LYON
2023-06-23,26.5,16.6,21.8,0.0,0.0,0.0,LYON
2023-06-24,29.5,17.2,23.5,0.0,0.0,0.0,LYON
2023-06-25,32.2,17.0,25.3,0.0,0.0,0.0,LYON
2023-06-26,30.1,20.3,25.1,0.0,0.0,0.0,LYON
2023-06-27,26.1,17.3,22.0,0.0,0.0,0.0,LYON
2023-06-28,28.1,16.3,22.6,0.0,0.0,0.0,LYON
2023-06-29,30.5,17.7,23.2,18.8,18.8,0.0,LYON
2023-06-30,23.2,15.4,20.1,8.3,8.3,0.0,LYON
2023-07-01,22.0,13.7,18.2,1.0,1.0,0.0,LYON
2023-07-02,24.5,17.3,20.7,1.6,1.6,0.0,LYON
2023-07-03,24.4,16.4,20.5,0.0,0.0,0.0,LYON
2023-07-04,28.7,14.8,22.2,0.1,0.1,0.0,LYON
2023-07-05,24.9,16.8,21.1,0.3,0.3,0.0,LYON
2023-07-06,27.3,15.5,21.7,0.5,0.5,0.0,LYON
2023-07-07,32.0,18.1,25.2,0.0,0.0,0.0,LYON
2023-07-08,34.2,20.3,27.6,0.0,0.0,0.0,LYON
2023-07-09,36.1,19.6,28.3,0.0,0.0,0.0,LYON
2023-07-10,34.0,23.5,28.5,0.0,0.0,0.0,LYON
2023-07-11,37.1,21.0,28.9,0.0,0.0,0.0,LYON
2023-07-12,26.8,19.9,24.0,5.2,5.2,0.0,LYON
2023-07-13,27.7,17.8,22.6,3.9,3.9,0.0,LYON
2023-07-14,31.8,14.7,24.2,0.0,0.0,0.0,LYON
2023-07-15,33.5,20.9,26.7,7.2,7.2,0.0,LYON
2023-07-16,27.2,17.0,22.2,3.8,3.8,0.0,LYON
2023-07-17,29.3,19.1,24.3,0.4,0.4,0.0,LYON
2023-07-18,35.6,18.1,26.9,0.0,0.0,0.0,LYON
2023-07-19,30.4,21.0,26.0,0.0,0.0,0.0,LYON
2023-07-20,28.9,17.6,23.8,0.0,0.0,0.0,LYON
2023-07-21,28.2,18.2,23.2,0.6,0.6,0.0,LYON
2023-07-22,29.9,15.4,23.5,0.0,0.0,0.0,LYON
2023-07-23,34.4,15.8,26.1,0.0,0.0,0.0,LYON
2023-07-24,28.6,20.1,23.9,19.7,19.7,0.0,LYON
2023-07-25,24.9,16.1,20.6,0.7,0.7,0.0,LYON
2023-07-26,24.6,14.0,19.3,0.4,0.4,0.0,LYON
2023-07-27,30.5,13.6,22.8,0.0,0.0,0.0,LYON
2023-07-28,32.5,18.3,25.5,0.0,0.0,0.0,LYON
2023-07-29,27.5,19.1,22.5,29.3,29.3,0.0,LYON
2023-07-30,25.7,17.7,21.2,0.8,0.8,0.0,LYON
2023-07-31,27.6,13.3,20.9,0.0,0.0,0.0,LYON
2023-08-01,28.1,18.0,23.1,0.6,0.6,0.0,LYON
2023-08-02,32.6,19.5,25.2,0.0,0.0,0.0,LYON
2023-08-03,26.4,17.6,22.1,0.0,0.0,0.0,LYON
2023-08-04,21.6,16.5,18.5,3.0,3.0,0.0,LYON
2023-08-05,24.6,14.7,19.2,0.0,0.0,0.0,LYON
2023-08-06,21.3,15.1,17.8,0.0,0.0,0.0,LYON
2023-08-07,22.9,11.3,17.7,0.0,0.0,0.0,LYON
2023-08-08,26.1,11.9,19.7,0.0,0.0,0.0,LYON
2023-08-09,30.6,13.3,22.7,0.0,0.0,0.0,LYON
2023-08-10,32.2,16.3,24.4,0.0,0.0,0.0,LYON
2023-08-11,33.4,18.1,26.7,0.0,0.0,0.0,LYON
2023-08-12,34.1,21.4,28.1,0.0,0.0,0.0,LYON
2023-08-13,34.8,21.5,26.4,0.8,0.8,0.0,LYON
2023-08-14,33.7,19.6,27.0,0.0,0.0,0.0,LYON
2023-08-15,34.0,21.6,27.8,0.0,0.0,0.0,LYON
2023-08-16,33.5,19.9,26.6,0.0,0.0,0.0,LYON
2023-08-17,36.0,20.1,26.8,3.6,3.6,0.0,LYON
2023-08-18,36.8,18.3,28.1,0.0,0.0,0.0,LYON
2023-08-19,35.7,20.5,28.7,0.0,0.0,0.0,LYON
2023-08-20,36.1,22.6,29.4,0.0,0.0,0.0,LYON
2023-08-21,36.8,23.2,30.2,0.0,0.0,0.0,LYON
2023-08-22,38.0,23.6,30.7,0.0,0.0,0.0,LYON
2023-08-23,37.8,24.0,30.6,0.0,0.0,0.0,LYON
2023-08-24,41.1,22.4,30.1,0.3,0.3,0.0,LYON
2023-08-25,34.9,23.1,28.0,0.2,0.2,0.0,LYON
2023-08-26,23.1,18.5,20.6,5.6,5.6,0.0,LYON
2023-08-27,21.0,17.3,18.8,4.6,4.6,0.0,LYON
2023-08-28,19.5,14.4,16.3,4.0,4.0,0.0,LYON
2023-08-29,21.0,13.3,16.7,0.9,0.9,0.0,LYON
2023-08-30,23.0,13.3,17.8,0.0,0.0,0.0,LYON
2023-08-31,26.0,14.5,19.4,0.4,0.4,0.0,LYON
2023-09-01,28.2,14.1,21.6,0.0,0.0,0.0,LYON
2023-09-02,29.7,17.1,23.3,0.0,0.0,0.0,LYON
2023-09-03,31.3,15.7,23.8,0.0,0.0,0.0,LYON
2023-09-04,34.0,17.0,25.3,0.0,0.0,0.0,LYON
2023-09-05,33.0,20.0,26.4,0.0,0.0,0.0,LYON
2023-09-06,31.6,18.6,24.8,0.0,0.0,0.0,LYON
2023-09-07,32.7,17.6,24.9,0.0,0.0,0.0,LYON
2023-09-08,32.5,16.7,24.7,0.0,0.0,0.0,LYON
2023-09-09,32.7,16.8,24.8,0.0,0.0,0.0,LYON
2023-09-10,33.7,16.5,25.0,0.0,0.0,0.0,LYON
2023-09-11,32.1,17.8,24.7,0.0,0.0,0.0,LYON
2023-09-12,30.9,17.2,23.1,8.4,8.4,0.0,LYON
2023-09-13,21.0,17.2,18.8,20.7,20.7,0.0,LYON
2023-09-14,25.0,16.0,19.9,0.0,0.0,0.0,LYON
2023-09-15,27.5,13.8,20.9,0.0,0.0,0.0,LYON
2023-09-16,26.7,18.4,22.2,0.8,0.8,0.0,LYON
2023-09-17,29.8,18.9,24.0,2.9,2.9,0.0,LYON
2023-09-18,23.7,16.8,20.4,29.6,29.6,0.0,LYON
2023-09-19,23.8,15.8,19.3,0.8,0.8,0.0,LYON
2023-09-20,26.1,12.3,19.3,0.0,0.0,0.0,LYON
2023-09-21,23.7,14.8,19.3,21.0,21.0,0.0,LYON
2023-09-22,21.4,13.8,16.8,4.0,4.0,0.0,LYON
2023-09-23,18.4,9.0,13.8,0.5,0.5,0.0,LYON
2023-09-24,20.1,9.2,14.4,0.0,0.0,0.0,LYON
2023-09-25,22.2,10.6,16.2,0.0,0.0,0.0,LYON
2023-09-26,25.0,9.2,17.4,0.0,0.0,0.0,LYON
2023-09-27,24.7,12.4,18.2,0.0,0.0,0.0,LYON
2023-09-28,25.4,12.8,19.3,0.0,0.0,0.0,LYON
2023-09-29,26.7,14.4,19.8,0.0,0.0,0.0,LYON
2023-09-30,22.9,14.6,18.3,0.0,0.0,0.0,LYON
2023-10-01,23.8,11.3,17.7,0.0,0.0,0.0,LYON
2023-10-02,27.7,12.1,20.2,0.0,0.0,0.0,LYON
2023-10-03,28.0,16.3,21.2,0.6,0.6,0.0,LYON
2023-10-04,19.8,12.6,16.0,0.0,0.0,0.0,LYON
2023-10-05,21.0,9.1,14.5,0.0,0.0,0.0,LYON
2023-10-06,21.6,9.0,14.7,0.0,0.0,0.0,LYON
2023-10-07,22.2,10.8,15.6,0.0,0.0,0.0,LYON
2023-10-08,24.8,12.0,17.9,0.0,0.0,0.0,LYON
2023-10-09,26.8,11.9,19.3,0.0,0.0,0.0,LYON
2023-10-10,26.3,13.6,19.5,0.0,0.0,0.0,LYON
2023-10-11,26.7,12.9,18.9,0.0,0.0,0.0,LYON
2023-10-12,25.9,15.1,18.7,0.0,0.0,0.0,LYON
2023-10-13,24.1,14.8,19.2,0.0,0.0,0.0,LYON
2023-10-14,23.4,13.2,18.7,0.5,0.5,0.0,LYON
2023-10-15,15.9,10.1,12.7,0.0,0.0,0.0,LYON
2023-10-16,15.7,6.5,11.3,0.0,0.0,0.0,LYON
2023-10-17,21.7,8.4,15.0,0.0,0.0,0.0,LYON
2023-10-18,23.8,15.8,19.1,10.8,10.8,0.0,LYON
2023-10-19,20.2,16.4,17.9,34.9,34.9,0.0,LYON
2023-10-20,18.7,15.0,17.0,35.5,35.5,0.0,LYON
2023-10-21,18.8,12.8,15.3,0.0,0.0,0.0,LYON
2023-10-22,17.0,7.9,12.4,0.0,0.0,0.0,LYON
2023-10-23,21.4,8.6,15.0,14.1,14.1,0.0,LYON
2023-10-24,15.4,10.0,13.6,30.7,30.7,0.0,LYON
2023-10-25,19.3,11.0,14.4,5.7,5.7,0.0,LYON
2023-10-26,15.1,13.2,14.2,18.0,18.0,0.0,LYON
2023-10-27,18.3,10.4,13.6,1.2,1.2,0.0,LYON
2023-10-28,16.6,10.5,13.8,0.0,0.0,0.0,LYON
2023-10-29,19.1,15.4,17.0,0.3,0.3,0.0,LYON
2023-10-30,18.1,12.1,15.8,5.0,5.0,0.0,LYON
2023-10-31,16.9,8.2,12.1,1.3,1.3,0.0,LYON
2023-11-01,15.6,8.1,11.5,1.4,1.4,0.0,LYON
2023-11-02,14.0,8.3,12.2,13.9,13.9,0.0,LYON
2023-11-03,10.2,6.2,8.1,2.1,2.1,0.0,LYON
2023-11-04,11.9,6.9,9.7,9.0,9.0,0.0,LYON
2023-11-05,16.0,9.9,12.2,0.0,0.0,0.0,LYON
2023-11-06,14.9,8.5,10.9,3.0,3.0,0.0,LYON
2023-11-07,13.2,6.3,9.0,2.9,2.9,0.0,LYON
2023-11-08,13.3,3.2,8.1,0.0,0.0,0.0,LYON
2023-11-09,11.9,9.0,10.3,7.1,7.1,0.0,LYON
2023-11-10,13.4,7.1,10.1,7.4,7.4,0.0,LYON
2023-11-11,12.3,4.7,8.2,0.0,0.0,0.0,LYON
2023-11-12,15.4,6.5,10.6,2.4,2.4,0.0,LYON
2023-11-13,15.3,11.2,13.4,2.2,2.2,0.0,LYON
2023-11-14,19.2,11.5,15.4,10.1,10.1,0.0,LYON
2023-11-15,14.0,6.3,10.4,0.0,0.0,0.0,LYON
2023-11-16,13.3,5.5,9.8,1.2,1.2,0.0,LYON
2023-11-17,11.1,4.6,8.6,1.0,1.0,0.0,LYON
2023-11-18,10.8,3.5,6.9,0.0,0.0,0.0,LYON
2023-11-19,17.6,4.7,10.8,0.2,0.2,0.0,LYON
2023-11-20,11.9,5.8,8.6,0.8,0.8,0.0,LYON
2023-11-21,10.4,4.9,8.1,4.7,4.7,0.0,LYON
2023-11-22,9.2,2.9,6.6,0.0,0.0,0.0,LYON
2023-11-23,8.5,2.1,5.2,0.0,0.0,0.0,LYON
2023-11-24,10.9,5.4,8.4,2.0,2.0,0.0,LYON
2023-11-25,5.2,1.0,3.1,0.2,0.2,0.0,LYON
2023-11-26,6.2,-0.9,2.3,0.0,0.0,0.0,LYON
2023-11-27,5.7,0.2,3.2,3.0,3.0,0.0,LYON
2023-11-28,7.5,-0.4,5.2,2.0,2.0,0.0,LYON
2023-11-29,5.9,-3.0,1.6,0.4,0.4,0.0,LYON
2023-11-30,10.0,4.5,7.9,12.3,12.3,0.0,LYON
2023-12-01,9.0,4.8,7.2,23.1,23.1,0.0,LYON
2023-12-02,4.1,-0.7,1.9,0.9,0.8,0.07,LYON
2023-12-03,2.3,-4.9,-1.7,0.0,0.0,0.0,LYON
2023-12-04,8.1,-2.3,5.6,1.6,1.6,0.0,LYON
2023-12-05,9.5,-0.8,5.0,0.8,0.8,0.0,LYON
2023-12-06,7.4,-0.7,3.4,0.2,0.2,0.0,LYON
2023-12-07,9.9,-0.1,4.2,0.1,0.1,0.0,LYON
2023-12-08,9.0,3.8,7.4,15.0,15.0,0.0,LYON
2023-12-09,9.8,2.3,5.8,7.0,7.0,0.0,LYON
2023-12-10,12.6,3.1,8.1,3.8,3.8,0.0,LYON
2023-12-11,14.5,8.6,10.9,5.4,5.4,0.0,LYON
2023-12-12,12.9,10.8,11.6,18.2,18.2,0.0,LYON
2023-12-13,13.2,7.3,9.9,4.8,4.8,0.0,LYON
2023-12-14,8.0,6.0,7.2,3.4,3.4,0.0,LYON
2023-12-15,8.6,2.1,6.0,0.0,0.0,0.0,LYON
2023-12-16,7.7,1.5,5.3,0.0,0.0,0.0,LYON
2023-12-17,7.3,1.0,4.3,0.0,0.0,0.0,LYON
2023-12-18,4.4,-1.4,1.3,0.0,0.0,0.0,LYON
2023-12-19,2.2,-1.7,-0.1,0.0,0.0,0.0,LYON
2023-12-20,7.5,-0.1,4.4,1.8,1.8,0.0,LYON
2023-12-21,10.0,3.9,6.1,1.3,1.3,0.0,LYON
2023-12-22,10.9,8.9,9.6,0.2,0.2,0.0,LYON
2023-12-23,9.7,6.5,8.0,0.0,0.0,0.0,LYON
2023-12-24,11.2,2.0,5.9,0.0,0.0,0.0,LYON
2023-12-25,9.9,0.6,5.1,0.0,0.0,0.0,LYON
2023-12-26,9.2,1.4,4.4,0.0,0.0,0.0,LYON
2023-12-27,10.2,-2.0,3.6,0.0,0.0,0.0,LYON
2023-12-28,11.6,4.3,7.8,0.0,0.0,0.0,LYON
2023-12-29,12.0,3.3,8.3,0.4,0.4,0.0,LYON
2023-12-30,8.7,2.3,5.2,0.0,0.0,0.0,LYON
2023-12-31,11.0,4.2,8.5,2.5,2.5,0.0,LYON
2024-01-01,9.6,2.5,5.5,0.0,0.0,0.0,LYON
2024-01-02,8.8,5.5,7.0,7.0,7.0,0.0,LYON
2024-01-03,13.7,6.3,9.6,0.0,0.0,0.0,LYON
2024-01-04,12.1,4.1,7.7,0.0,0.0,0.0,LYON
2024-01-05,8.2,6.0,7.2,3.9,3.9,0.0,LYON
2024-01-06,6.4,3.8,5.2,0.9,0.9,0.0,LYON
2024-01-07,4.8,3.4,3.8,1.1,1.1,0.0,LYON
2024-01-08,3.0,-0.7,0.5,1.0,0.0,0.7,LYON
2024-01-09,2.0,-1.3,-0.2,1.3,0.0,0.91,LYON
2024-01-10,2.5,-2.0,0.6,4.0,3.8,0.14,LYON
2024-01-11,2.4,-1.5,0.5,0.4,0.4,0.0,LYON
2024-01-12,1.5,-2.6,-0.7,0.0,0.0,0.0,LYON
2024-01-13,0.9,-3.6,-1.5,0.0,0.0,0.0,LYON
2024-01-14,1.9,-2.6,-0.5,0.0,0.0,0.0,LYON
2024-01-15,3.9,-2.8,1.6,5.7,4.9,0.56,LYON
2024-01-16,3.5,-3.1,-0.4,0.0,0.0,0.0,LYON
2024-01-17,12.1,4.7,9.4,19.7,19.7,0.0,LYON
2024-01-18,12.6,1.6,7.8,12.4,10.9,1.05,LYON
2024-01-19,1.4,-2.5,-0.4,0.1,0.1,0.0,LYON
2024-01-20,1.4,-4.3,-2.4,0.0,0.0,0.0,LYON
2024-01-21,8.6,-4.1,1.4,0.0,0.0,0.0,LYON
2024-01-22,7.7,0.8,4.7,8.0,8.0,0.0,LYON
2024-01-23,11.2,0.9,5.3,0.0,0.0,0.0,LYON
2024-01-24,13.7,2.7,7.6,0.0,0.0,0.0,LYON
2024-01-25,13.8,2.3,6.9,0.0,0.0,0.0,LYON
2024-01-26,14.1,2.9,8.8,1.0,1.0,0.0,LYON
2024-01-27,9.8,2.1,5.9,0.0,0.0,0.0,LYON
2024-01-28,14.8,1.4,7.8,0.0,0.0,0.0,LYON
2024-01-29,14.3,7.2,10.0,0.0,0.0,0.0,LYON
2024-01-30,13.4,4.9,8.3,0.0,0.0,0.0,LYON
2024-01-31,11.9,3.3,6.7,0.0,0.0,0.0,LYON
2021-02-01,14.5,11.8,12.8,3.7,3.7,0.0,MARSEILLE
2021-02-02,15.7,9.6,12.2,0.0,0.0,0.0,MARSEILLE
2021-02-03,14.9,9.2,12.5,0.0,0.0,0.0,MARSEILLE
2021-02-04,14.1,8.3,11.4,0.0,0.0,0.0,MARSEILLE
2021-02-05,16.7,12.2,14.0,0.0,0.0,0.0,MARSEILLE
2021-02-06,16.5,13.2,14.3,0.0,0.0,0.0,MARSEILLE
2021-02-07,12.9,8.5,10.9,8.7,8.7,0.0,MARSEILLE
2021-02-08,12.2,6.7,9.5,8.5,8.5,0.0,MARSEILLE
2021-02-09,12.8,8.5,10.9,3.2,3.2,0.0,MARSEILLE
2021-02-10,14.0,9.2,11.3,1.0,1.0,0.0,MARSEILLE
2021-02-11,11.7,6.4,8.6,0.0,0.0,0.0,MARSEILLE
2021-02-12,13.0,6.2,10.0,3.4,3.4,0.0,MARSEILLE
2021-02-13,9.7,3.9,7.6,2.4,2.4,0.0,MARSEILLE
2021-02-14,8.6,5.3,6.7,0.0,0.0,0.0,MARSEILLE
2021-02-15,10.1,5.7,8.0,0.0,0.0,0.0,MARSEILLE
2021-02-16,12.2,9.9,11.2,0.4,0.4,0.0,MARSEILLE
2021-02-17,14.8,8.1,10.9,0.0,0.0,0.0,MARSEILLE
2021-02-18,13.0,6.8,11.1,0.7,0.7,0.0,MARSEILLE
2021-02-19,13.4,10.5,12.0,0.3,0.3,0.0,MARSEILLE
2021-02-20,14.8,10.9,12.4,0.0,0.0,0.0,MARSEILLE
2021-02-21,15.9,11.5,13.3,0.0,0.0,0.0,MARSEILLE
2021-02-22,16.2,12.8,14.1,6.4,6.4,0.0,MARSEILLE
2021-02-23,16.7,9.9,13.4,0.8,0.8,0.0,MARSEILLE
2021-02-24,14.8,9.1,11.9,0.0,0.0,0.0,MARSEILLE
2021-02-25,14.0,6.9,10.7,0.0,0.0,0.0,MARSEILLE
2021-02-26,13.6,5.4,9.9,0.0,0.0,0.0,MARSEILLE
2021-02-27,15.1,8.4,11.3,7.0,7.0,0.0,MARSEILLE
2021-02-28,15.4,7.4,11.7,3.2,3.2,0.0,MARSEILLE
2021-03-01,15.8,5.5,10.5,0.0,0.0,0.0,MARSEILLE
2021-03-02,15.9,6.0,10.8,0.0,0.0,0.0,MARSEILLE
2021-03-03,14.9,6.6,10.4,0.0,0.0,0.0,MARSEILLE
2021-03-04,13.8,5.7,10.4,0.0,0.0,0.0,MARSEILLE
2021-03-05,15.4,8.5,11.7,0.0,0.0,0.0,MARSEILLE
2021-03-06,14.8,6.7,11.2,0.3,0.3,0.0,MARSEILLE
2021-03-07,14.9,8.0,11.4,0.0,0.0,0.0,MARSEILLE
2021-03-08,13.5,7.6,11.0,0.2,0.2,0.0,MARSEILLE
2021-03-09,14.8,7.4,10.7,0.0,0.0,0.0,MARSEILLE
2021-03-10,14.9,5.7,10.3,0.0,0.0,0.0,MARSEILLE
2021-03-11,15.0,9.2,12.0,0.0,0.0,0.0,MARSEILLE
2021-03-12,14.1,10.5,12.3,0.0,0.0,0.0,MARSEILLE
2021-03-13,13.5,9.2,11.5,0.0,0.0,0.0,MARSEILLE
2021-03-14,12.9,9.5,11.2,0.4,0.4,0.0,MARSEILLE
2021-03-15,15.4,7.2,10.7,0.0,0.0,0.0,MARSEILLE
2021-03-16,13.5,7.7,10.2,0.0,0.0,0.0,MARSEILLE
2021-03-17,13.9,7.7,10.7,0.0,0.0,0.0,MARSEILLE
2021-03-18,12.7,7.3,9.3,0.2,0.2,0.0,MARSEILLE
2021-03-19,10.3,5.6,7.4,7.1,7.1,0.0,MARSEILLE
2021-03-20,12.0,4.2,8.0,0.0,0.0,0.0,MARSEILLE
2021-03-21,14.2,4.5,8.6,0.0,0.0,0.0,MARSEILLE
2021-03-22,15.5,5.7,9.9,0.0,0.0,0.0,MARSEILLE
2021-03-23,15.6,6.6,11.2,0.0,0.0,0.0,MARSEILLE
2021-03-24,14.9,7.1,11.1,0.0,0.0,0.0,MARSEILLE
2021-03-25,15.4,6.5,11.6,0.0,0.0,0.0,MARSEILLE
2021-03-26,14.9,8.4,12.6,0.4,0.4,0.0,MARSEILLE
2021-03-27,16.9,10.1,13.4,0.7,0.7,0.0,MARSEILLE
2021-03-28,15.7,6.4,11.5,0.0,0.0,0.0,MARSEILLE
2021-03-29,16.9,6.4,12.1,0.0,0.0,0.0,MARSEILLE
2021-03-30,17.0,10.0,13.7,0.0,0.0,0.0,MARSEILLE
2021-03-31,17.5,10.9,14.3,0.0,0.0,0.0,MARSEILLE
2021-04-01,19.2,8.3,13.7,0.0,0.0,0.0,MARSEILLE
2021-04-02,20.5,8.6,14.2,0.0,0.0,0.0,MARSEILLE
2021-04-03,19.0,8.2,14.0,1.4,1.4,0.0,MARSEILLE
2021-04-04,17.9,10.9,14.0,1.7,1.7,0.0,MARSEILLE
2021-04-05,16.3,7.3,14.0,0.0,0.0,0.0,MARSEILLE
2021-04-06,14.7,6.9,10.1,0.0,0.0,0.0,MARSEILLE
2021-04-07,12.5,4.6,8.1,0.0,0.0,0.0,MARSEILLE
2021-04-08,13.3,3.0,9.4,0.0,0.0,0.0,MARSEILLE
2021-04-09,14.3,9.9,12.1,0.0,0.0,0.0,MARSEILLE
2021-04-10,15.7,11.2,12.9,18.1,18.1,0.0,MARSEILLE
2021-04-11,15.8,8.5,13.0,7.6,7.6,0.0,MARSEILLE
2021-04-12,13.4,6.6,9.9,2.7,2.7,0.0,MARSEILLE
2021-04-13,16.9,6.7,11.2,0.0,0.0,0.0,MARSEILLE
2021-04-14,15.7,8.0,12.5,0.0,0.0,0.0,MARSEILLE
2021-04-15,14.5,8.2,11.3,0.0,0.0,0.0,MARSEILLE
2021-04-16,13.3,6.3,9.9,0.7,0.7,0.0,MARSEILLE
2021-04-17,10.4,5.5,8.4,21.7,21.7,0.0,MARSEILLE
2021-04-18,16.9,6.6,11.9,0.1,0.1,0.0,MARSEILLE
2021-04-19,15.1,6.8,11.8,0.0,0.0,0.0,MARSEILLE
2021-04-20,15.8,7.4,12.6,0.0,0.0,0.0,MARSEILLE
2021-04-21,15.1,9.2,12.7,0.4,0.4,0.0,MARSEILLE
2021-04-22,17.6,9.6,13.2,0.1,0.1,0.0,MARSEILLE
2021-04-23,18.6,10.4,14.7,0.0,0.0,0.0,MARSEILLE
2021-04-24,18.9,11.4,15.1,0.0,0.0,0.0,MARSEILLE
2021-04-25,18.9,9.9,14.9,0.0,0.0,0.0,MARSEILLE
2021-04-26,21.2,11.9,16.3,0.9,0.9,0.0,MARSEILLE
2021-04-27,19.1,13.8,15.9,0.2,0.2,0.0,MARSEILLE
2021-04-28,15.9,13.5,14.3,3.6,3.6,0.0,MARSEILLE
